x,y
571,2472
1609,856
27,1462
180,2416
2334,1446
730,1275
105,1774
1302,973
311,1450
498,2159
2128,2109
2075,1606
77,1648
942,1996
2315,1495
836,55
677,1141
1961,1764
1020,1664
917,1990
1802,1696
1246,638
426,2147
1880,2004
2056,2361
2119,2478
2412,2484
2206,1807
995,2315
733,2198
5,2009
2053,2452
2393,1505
482,1250
1593,1122
2036,78
867,1593
2150,1543
1699,22
1593,1023
429,1038
1420,621
655,2068
948,2050
1724,1955
2452,669
1230,2368
1383,1418
2042,1354
2131,470
2112,1822
1883,834
1920,200
979,1300
2318,1218
1618,1729
2014,1836
1364,1493
460,167
1495,393
1027,1183
1942,712
67,2291
2039,716
932,1077
2352,2003
1292,1065
1004,2063
307,157
1736,350
1127,851
2062,821
514,792
1010,1291
129,1854
2224,2412
1214,2433
1867,645
514,2431
832,2118
882,573
2202,555
1714,1052
1608,743
1410,625
2118,2483
151,1695
754,2351
1170,1957
854,1370
1111,2409
2199,1519
1379,221
1273,322
2180,488
1413,524
1251,2251
573,1995
2080,1936
2230,1670
1270,2044
2364,652
626,1899
1982,1682
2205,1712
1558,2297
1226,2430
1957,1764
126,1838
2105,216
1617,811
2414,338
2342,2435
481,1733
2495,1755
794,414
372,134
503,1272
1179,1757
1344,2292
1098,1543
1003,1661
2041,1709
800,1341
1076,1294
1450,811
1676,1793
1910,2481
465,159
2373,942
1866,2107
1966,1614
381,2159
1456,103
1101,2071
390,2461
1391,409
909,1411
2000,612
1732,443
2298,286
2351,776
1079,268
1598,1284
2220,2313
535,1234
1266,2232
1975,2050
569,44
1088,1100
2198,4
753,1635
1060,2018
1041,1134
968,1498
2357,1005
396,1699
1769,2312
2463,1989
1331,1317
2232,1401
1822,1017
1538,1488
2335,971
597,1588
2034,67
1635,1612
1847,606
1875,1085
952,2117
1669,2043
480,2205
2216,2308
684,1519
2057,1792
59,1818
1809,1308
1563,2293
1906,792
1544,363
1002,1222
628,535
243,1587
2391,1643
1002,2064
1594,1120
2353,2431
215,1705
2397,834
2328,375
2132,1861
1056,803
221,2308
2219,2322
2353,1764
355,1774
2018,1831
1446,1284
90,1333
1946,724
955,2299
556,2318
1452,1177
96,1746
2200,2117
1187,1768
1996,1630
846,2115
827,9
808,2159
1131,71
852,1708
1737,1422
2085,2175
1578,906
2063,2371
674,1896
2356,338
612,2411
1031,1737
1109,1525
2166,1613
1918,1577
992,1585
939,2138
1930,565
1455,1138
1918,196
46,1236
1280,2110
1140,2328
2493,297
1514,1817
1489,1817
917,1744
552,892
861,2030
2094,2499
77,959
658,1612
1467,498
8,2101
1877,1091
664,2201
102,1145
482,1932
1121,1191
608,2422
555,2321
1180,1796
708,1385
373,1366
1258,2256
1662,1489
1311,1475
1143,1988
1473,2296
758,2146
1470,96
1364,1763
111,2435
248,699
1498,1629
561,1470
714,2252
2396,1635
2042,2462
533,1840
2215,1329
2020,2306
2455,1286
611,1764
176,1287
1426,2401
745,1338
416,1526
2330,1628
1842,1265
1217,1732
2464,1606
1683,79
1973,2053
1236,2095
645,456
2045,1147
313,951
1973,1690
1814,662
857,690
1795,1866
1304,1903
2026,1880
98,278
1064,827
1373,1839
1114,2406
70,208
2068,174
2308,381
1114,2045
2032,72
2146,1549
2023,2142
2143,1495
1870,1931
657,1701
2143,840
1692,1867
1586,450
1360,1508
1789,1737
2417,2314
403,1521
422,843
101,280
567,2307
2080,1702
707,1375
1466,324
1251,922
207,1424
1142,2165
813,171
1901,1740
126,1600
1117,125
213,1147
2211,1133
107,520
2052,47
757,1662
169,1277
2174,688
1829,896
144,1273
1045,1905
141,895
2395,841
328,858
1522,1834
1773,803
300,288
1494,1484
1003,1379
1229,325
2108,2497
484,980
2426,2284
1879,2064
663,1212
557,473
956,1962
331,1471
375,130
1519,1697
2158,1338
1601,1276
1322,1527
418,2277
538,1286
1297,1295
981,878
616,1774
1707,1732
803,950
697,415
607,1764
1785,1528
1347,181
563,1602
2000,2485
1688,23
2485,1552
1409,522
69,1057
222,2297
1782,1503
1794,1139
209,2378
694,1179
2466,895
2092,229
1925,1820
656,1522
2179,1455
1551,2294
591,1218
321,2130
1066,24
2070,1607
681,62
2051,2461
2497,637
47,1605
427,1958
2123,2023
2235,2265
2006,271
1222,286
890,2015
2416,2326
1203,1762
1791,1883
2185,2213
480,2467
1178,1680
793,694
703,1183
237,1940
1309,710
458,2111
2057,1594
452,2121
103,47
2207,520
1122,117
2040,1776
1468,105
1728,1522
408,2095
1638,1109
843,1660
2260,938
1493,394
2341,2491
1368,2497
734,2022
1619,1800
1806,816
1368,860
1778,731
2213,429
2453,1182
893,2276
512,535
1446,1070
2138,2168
908,2114
1524,214
512,2162
2088,2164
1028,1946
87,2030
696,1507
740,2296
442,1907
389,296
1005,2316
467,1081
2169,1949
261,255
1262,2495
2462,1920
289,2458
2300,861
590,268
833,2245
920,824
99,275
518,1869
565,2310
1014,1276
1224,198
590,1771
2,1936
1927,1934
830,2234
1140,2166
2094,62
1380,1573
2281,469
2468,1595
105,535
783,60
552,1106
2387,1613
2075,671
596,687
967,192
2128,1503
1068,1773
2259,347
1961,2314
1718,851
1540,1155
599,2273
2125,446
770,1499
2240,1660
189,49
1662,556
2053,1586
36,1456
1662,1227
2131,1922
1258,929
1920,1700
714,835
142,488
1143,1746
555,1357
1855,1852
1383,2371
2424,1299
2343,297
1989,1290
1158,2376
1364,2041
2458,705
1498,1335
926,820
2084,1691
951,643
1730,438
932,1625
460,1182
1105,1955
2455,1068
1495,1478
2137,1635
279,2002
2134,1493
413,1116
2039,1541
332,1164
2427,230
1367,1492
251,1828
2327,1223
1923,2351
2355,1010
1242,878
2442,2283
514,1875
391,2458
1323,1535
1007,1662
2115,1726
1239,1039
335,2121
1633,1728
988,89
1,193
1820,1016
70,1953
2049,1297
816,2445
966,915
1086,1164
2277,1136
991,1124
2099,4
2320,1499
216,1144
1466,94
2470,1965
2364,160
1717,743
1904,1458
2255,318
1472,722
1419,509
1048,2253
1363,1576
60,1055
906,2119
1160,1610
2192,1786
2136,460
434,2239
1076,1778
744,2427
1888,968
1229,1940
984,1290
1639,1865
2038,1406
2420,2416
2286,2393
582,1182
2401,1413
1601,1478
387,2460
850,1970
1006,2062
2354,609
2298,2479
2139,2017
2292,1753
1453,1178
669,683
912,2300
390,1492
2351,1340
2226,2323
1632,2431
116,2418
1782,1825
881,1805
2270,1316
2404,1918
178,2413
1478,978
878,978
184,570
1328,1015
2198,560
1219,1010
1844,487
2047,1592
2067,2083
1925,1654
253,612
753,676
22,153
2170,654
884,1366
2410,1169
2463,1449
896,754
2313,2352
471,1390
884,809
1403,1291
1015,1901
896,2397
2142,2375
600,352
750,1174
2123,1677
2363,1146
884,2188
53,1146
240,607
187,56
653,1615
943,609
837,46
812,2096
2235,1416
408,170
1153,2452
1828,352
818,461
2341,304
843,1890
2366,1885
815,1416
737,1664
146,1121
771,622
386,1552
377,1041
1259,2143
1566,726
37,921
2132,361
464,175
2372,1720
2079,674
2422,502
302,946
821,2242
389,1709
1371,1607
1750,2473
380,98
2163,1046
1081,2102
871,1064
1597,1030
986,78
808,1174
121,1511
2465,709
1977,320
1887,845
2356,774
718,1300
49,1235
1040,752
1918,2165
1483,392
1874,2055
830,49
2033,1710
2069,173
1581,480
1249,927
80,426
1134,1790
945,1898
624,823
1668,1808
571,784
2449,1311
2008,2275
1659,881
1486,975
552,1352
1899,1838
423,683
2315,178
52,1435
1562,1938
2011,2112
2303,1739
273,198
736,1044
404,1140
192,50
1246,2294
967,1555
1587,2262
127,162
973,1002
1233,2385
1593,1853
2036,867
2415,227
1565,319
1752,346
1662,2045
848,1372
189,1504
2318,384
108,1776
1858,1678
1143,1464
555,947
2042,47
1498,1025
142,1113
801,955
2084,1969
1523,622
536,2020
220,149
61,1943
1914,2353
245,710
2137,1909
1451,1290
960,1327
39,1452
1702,1729
1976,751
413,907
1574,2132
1867,2266
2402,2038
1010,585
558,1603
1549,94
226,1080
2168,2016
2461,1627
514,1597
1814,66
2087,641
520,1482
1348,176
2299,295
670,1884
2336,299
1739,2421
2221,2420
570,1708
1036,341
1711,2299
391,1486
2140,2372
1410,1682
941,2115
729,1093
1917,2283
2280,1139
425,1648
2383,1608
1114,516
835,61
104,49
2411,79
2448,211
2358,1610
523,1967
344,1600
425,2285
782,2227
1042,1720
2099,1818
235,1526
788,1884
2364,334
1019,1858
1039,741
138,1373
1173,1683
10,2088
1463,581
1357,450
2364,2001
1698,30
2495,517
428,1030
654,2072
409,1146
872,2440
2102,1469
953,1909
1070,840
2476,1974
791,1337
713,1313
2136,2375
2041,1395
791,706
1494,391
1291,1063
244,524
1003,2053
1620,672
1913,1946
975,2155
1754,2462
1182,1951
2133,720
691,1952
2460,1292
2354,779
38,1801
1548,1300
225,2294
850,2307
881,2186
766,619
2086,633
1891,92
2245,1064
959,1500
544,1985
1872,639
1431,2338
2067,2361
569,783
1138,1000
1844,1872
1825,664
675,2211
449,1177
566,1708
1135,1077
1797,594
1325,2213
1585,1620
946,2107
56,1145
1744,1480
522,1550
572,2113
921,59
896,2083
2469,131
678,1897
831,2237
1716,1465
2279,1816
1669,825
81,2348
2235,1182
1468,2298
1203,683
1044,749
1247,934
2216,1569
2037,2140
1050,1709
1619,2356
6,1679
1912,2346
2481,296
1228,2420
1209,772
2160,233
1912,197
1234,337
215,1420
143,111
662,1077
759,2291
2425,1552
643,1071
777,225
874,1063
1150,1748
765,682
2484,1963
1996,1432
2325,361
2138,742
2046,2246
587,359
534,1378
1818,1019
515,1270
746,1164
1193,587
568,56
1787,1603
2312,1114
2063,1019
877,1591
1224,2423
2247,1178
1430,923
1305,966
833,1713
680,1493
521,1879
2406,313
671,1517
180,1288
2033,1872
1930,1814
2247,2400
546,905
864,1580
552,1598
1802,536
1417,510
1274,2027
2359,1255
1961,249
1283,389
1087,1163
1308,1904
501,1794
1386,1836
1902,2476
1467,721
2368,2341
1933,2280
733,1667
2240,1192
385,1707
708,1707
376,84
323,719
1777,2054
1830,2056
1749,2472
1590,1124
998,84
2036,2268
304,160
2193,1719
195,1725
385,2461
1624,1854
304,1739
407,1520
89,1343
801,1357
1124,1905
510,2161
667,676
1320,1446
2296,744
823,2245
92,2161
1792,596
1649,1127
1370,1600
2134,428
67,97
2464,664
14,1688
1923,1694
379,2159
332,843
2268,2297
1501,1819
2196,858
1482,1477
2293,2394
20,152
2168,657
313,146
2299,1741
338,1479
1555,1080
670,182
2140,719
1479,1520
1214,1587
1926,1585
570,2118
2246,1587
123,148
2146,715
151,2184
1176,1818
854,1865
1167,1800
1301,1286
969,869
1960,1350
657,1371
369,133
994,656
1932,1940
2118,1672
1000,2069
751,764
1673,2032
885,1578
2345,2436
1717,203
891,2269
529,1970
1357,748
760,1852
554,2311
757,1340
2007,278
1539,1396
900,1839
1935,2497
1048,1337
1444,1452
554,890
1854,1683
579,709
925,1009
2102,226
2083,2166
2041,517
735,2298
300,581
2189,914
2217,677
1450,1731
2214,1327
406,2005
1344,322
2304,371
1341,171
716,1720
1322,2229
1126,2039
937,2129
1645,157
63,1059
1972,2063
1726,1522
2161,2285
1235,2101
1891,2009
19,969
1645,1538
2354,1624
981,1089
337,1694
1481,393
1132,2483
1688,1881
1598,508
1785,219
881,1497
722,2015
2067,178
2441,1717
719,958
1012,1972
2438,1727
1166,1787
516,1272
1800,529
1710,2036
1378,1637
806,1274
1551,1072
1931,1709
1263,2262
2098,2019
100,2025
340,856
2179,330
474,470
700,1532
1431,1398
296,1310
831,310
287,1300
1066,829
1116,2412
206,1436
81,425
2388,67
1135,2169
1672,1493
2031,1770
1284,1079
1588,1125
996,85
140,1269
2216,1815
1638,2315
2057,1301
1613,283
905,1751
1853,1260
1940,1929
2126,1685
2419,397
737,1212
2394,2489
815,465
2082,1607
949,1615
2322,1110
2213,619
715,1609
280,2010
65,104
1393,410
512,1961
1128,2469
115,1842
1921,1814
1784,1412
2422,1417
721,1718
774,1464
1622,1608
1408,514
1106,1527
308,602
1502,1626
1971,2057
2437,1926
1887,401
1262,998
1781,702
718,832
1949,750
1868,450
439,2250
1112,2406
2222,1138
920,1146
1762,2272
1483,1473
1464,1655
2362,1613
1874,1086
2097,1476
811,1264
1134,1194
2228,438
470,1403
311,1725
1177,1287
702,1386
1221,282
317,728
158,708
677,1404
842,2117
1612,556
967,1511
342,1552
2340,1550
2474,1560
1361,1560
404,179
2415,1303
770,1788
1001,1782
373,1859
1258,1775
11,192
820,1414
1565,1400
904,2385
1046,1591
1445,1066
326,1482
460,2008
926,2001
820,2172
2103,2272
1080,653
257,1886
2039,1479
1102,1846
354,2266
173,1486
2374,225
586,1229
2293,479
1264,2452
779,1586
2305,2123
1136,999
2246,2259
1602,560
698,1614
226,2163
957,2055
2461,660
1295,959
288,2450
1083,1165
882,818
1627,1864
2023,1821
1373,1500
882,1497
829,2238
2096,2494
1917,1695
810,166
1513,1021
785,2232
2208,1264
2171,1034
969,543
2358,38
916,1138
517,1537
726,2246
1220,1472
316,146
835,1122
1460,1655
1000,2315
807,1272
1067,867
1360,2039
576,774
1357,2417
2311,293
297,299
972,2257
1351,2047
2124,438
2174,2125
366,1419
54,1241
2205,1927
1717,1466
1092,1961
1804,1243
2186,209
1223,1005
1723,1517
2414,91
2451,207
1407,1612
760,2285
1185,2338
2342,295
794,2426
2457,1363
1969,2046
1497,1337
1388,210
2323,118
532,1234
2242,122
1807,539
1969,2048
2089,1929
663,681
1528,164
2064,1941
381,1894
1006,1387
2220,1332
672,1519
2061,1016
1813,444
490,1734
381,139
1891,616
2270,1770
741,2191
1294,963
1598,1037
784,1580
2466,1991
775,1594
44,1600
1319,2233
1238,2379
1325,788
1925,2345
1138,1955
787,1585
940,1689
1875,2062
831,44
1018,1573
1138,2118
1610,565
2142,1541
1135,1010
1465,226
2204,1272
1384,398
2282,1956
1222,1350
2416,1406
1063,198
296,2250
2229,2352
2173,334
862,1964
1694,79
59,1045
1968,2057
1406,1065
2207,5
762,1500
430,1964
1903,2475
2216,616
2481,1860
893,1831
1921,2358
2057,2369
715,1919
1002,2329
377,1900
62,2282
2213,1978
2060,2276
849,942
2266,2296
2018,2108
1600,569
152,1689
1678,1932
149,1375
1028,2453
2225,2317
486,972
1647,2309
1371,866
2219,1875
1011,1907
439,1770
1793,1495
448,2119
2144,710
149,2185
2091,65
1377,1574
118,522
1193,1548
805,938
21,155
2256,2243
1349,173
1017,1740
2406,1237
2250,2201
2337,306
2228,2345
992,1738
1581,1310
261,2401
1402,1293
2496,1757
889,2270
942,2128
2431,1927
1249,122
917,66
1380,1072
1740,1060
889,635
2209,617
105,36
1980,1563
1668,565
621,1108
811,2092
370,128
423,398
2209,1270
105,2433
2340,292
2365,215
1877,842
733,2295
1146,1988
1199,690
814,1428
1983,1638
574,704
2187,552
1420,524
599,119
2036,1536
1099,1111
2452,700
55,1237
904,2119
845,2303
1311,714
1445,1732
714,1374
1615,280
176,2410
758,2427
951,1323
1836,1863
326,1852
2352,343
2262,974
301,1222
2396,2420
1730,1957
2134,2008
985,466
895,627
1367,2492
1621,1725
1007,2365
798,1168
1264,2234
895,2196
1189,1821
717,1312
1010,1322
2489,508
2224,2315
1108,1955
1348,1010
1482,396
472,473
2361,1550
2271,1143
2202,522
2096,57
1608,518
670,1145
1239,632
748,53
723,2237
1764,2277
425,694
854,1381
1114,1730
1167,380
2029,2311
2448,1301
2146,1282
185,1282
1898,790
2280,1808
26,1798
1404,1695
1248,2395
157,892
1282,1929
2339,1997
754,1176
807,2022
1416,1515
1360,1757
2417,1537
1413,621
163,1547
2258,1543
595,2276
2205,12
726,1042
2392,1581
101,527
1270,2015
1932,2166
2364,659
54,1443
1823,651
1313,1850
1564,309
384,294
2183,2026
2077,355
1223,1340
409,917
579,1169
872,1189
1142,1460
2041,49
478,1237
1988,1640
1344,2259
194,564
2192,546
281,2151
1545,1277
2286,922
1469,1229
1257,2143
1450,1175
2214,1915
2367,1155
41,1459
2083,728
1519,791
1344,1305
1235,324
1129,1865
1885,386
462,2112
1260,913
610,1518
437,114
697,1545
1910,1663
381,2160
222,1068
1732,1575
672,1781
1241,1988
1760,84
2351,2196
1651,1681
1548,1657
607,1519
1216,2034
1785,1671
2044,2248
1347,956
337,855
1213,795
588,264
2270,827
2022,327
290,2451
719,1378
184,45
2295,1249
2276,1151
834,59
2463,65
2098,2487
2385,2249
2472,1964
1585,906
1788,887
522,716
1769,2281
1172,1798
1465,1012
1875,833
1490,1377
750,1669
731,591
1250,725
952,2148
187,557
597,106
1515,1563
1356,1565
918,2112
1178,1945
2040,862
1934,464
2057,1825
2104,2268
525,1870
1247,1861
2151,2285
1334,1328
146,2185
1021,2372
2372,2173
1119,75
974,542
868,1061
1594,1027
464,1111
62,2460
1156,1594
2263,2293
2157,1938
2453,1445
1965,1768
436,1957
606,2265
759,1421
846,1896
2219,2419
411,2013
2060,821
512,992
2015,274
2191,2041
765,1384
1547,1288
2328,1841
2425,2419
1125,1004
1865,445
2194,2278
2138,420
221,1711
1731,1476
308,1038
827,22
2110,6
93,2268
68,210
1299,1412
827,1715
1656,1369
1377,2376
383,2359
646,1517
2046,862
2409,1304
1017,2377
2300,2483
2381,930
2312,183
314,161
540,1227
448,1171
1974,1946
1690,69
364,1035
2203,63
1399,1069
1280,2077
518,1594
2141,2107
1374,1089
811,169
945,1407
1221,1006
105,286
524,2430
811,2322
702,429
789,2158
345,1924
658,1711
1958,1116
1001,2056
898,1246
1068,2022
1146,1246
501,549
658,2066
2480,1977
602,112
655,238
886,2196
2480,292
1920,2386
1339,970
2187,2043
1920,1981
1311,1440
1149,2107
820,461
1143,1957
555,1604
1752,2472
114,536
873,1065
2396,1602
2218,1690
2162,1352
2215,1494
201,1496
2455,1319
2287,1816
720,1315
823,2024
1342,168
1030,2462
332,1925
592,2230
798,1930
2464,1637
742,1272
2427,497
586,2228
1030,1541
673,1132
617,1122
1242,631
198,1729
592,1148
1007,1665
2115,1961
2405,315
1373,1840
1195,1764
2032,119
1979,1616
2358,530
2023,2175
1036,2251
2386,1023
1605,502
425,1029
614,2011
1111,953
1720,436
1441,1173
1561,624
2358,1145
2074,672
751,1854
1307,716
1510,981
1226,276
216,1345
1823,353
1717,1006
384,2465
2080,96
2389,474
1288,1066
2255,513
1285,1070
757,1631
2317,222
1388,2371
2211,2496
2155,1794
2041,1888
551,894
1104,1397
1148,666
666,1712
1095,1405
763,1788
1425,913
484,971
325,1481
894,570
1885,2055
2214,520
1570,2121
2108,11
1148,2109
560,1598
440,113
1676,1486
110,5
825,17
431,2145
465,2018
894,1233
306,1446
1500,1678
513,700
847,1297
1456,812
984,2249
912,778
1757,2302
1928,1930
1785,1433
2158,2447
1372,1767
1409,619
2067,1012
694,543
1169,1607
122,160
541,1972
362,1779
415,911
156,2390
1819,653
203,1725
2491,305
753,2358
650,1524
1551,370
993,1799
1632,1854
1060,1343
362,2390
2028,1833
468,2351
2360,2336
2491,1754
421,395
1110,113
2410,1414
1191,1764
2232,1582
2229,1578
2382,1632
471,1121
2313,2111
1509,1025
884,562
2254,2199
600,105
1066,1630
837,1712
553,2313
793,1338
865,2016
1722,1524
815,2174
659,1082
2129,1633
2126,475
1719,1473
690,2292
12,1992
2260,2412
771,857
1147,1236
796,1340
1903,789
2400,843
455,1349
2397,1421
1321,2239
1231,2468
1644,151
1784,1734
327,1083
258,606
1625,1734
1053,1141
2325,1217
874,1586
1775,1724
2088,2131
2244,1431
2085,1941
2135,2362
740,2207
827,316
96,290
774,229
765,2364
1890,1289
1530,1160
1265,2489
1896,537
473,2045
805,1150
1527,1573
958,2060
883,2182
1040,1001
568,2118
920,791
1455,809
830,318
1330,798
615,1768
752,2354
749,1846
311,1023
755,2289
1514,1618
2172,1045
2468,1626
1062,596
624,544
1461,105
2412,1540
1668,1049
2209,1698
2303,2034
342,854
1696,2201
127,1840
1637,2317
8,1994
1612,273
482,1721
1227,885
655,452
770,1466
1671,2484
242,1645
2187,68
2390,1613
2036,1140
1099,1635
1252,1595
108,6
901,2005
373,102
1920,1667
580,1172
1392,402
488,1860
661,1369
435,383
1836,2331
2458,800
580,783
2262,506
460,794
1027,1736
1995,2490
276,2396
845,1373
1158,662
1571,1927
773,1468
1345,957
2287,1590
1543,1109
1646,2161
2039,1770
2109,1534
1911,2199
1211,2481
360,2403
413,2279
673,1398
73,438
592,1378
1867,1691
2299,62
695,50
1513,1699
1580,1683
1176,1293
2004,275
1270,2241
422,1265
2411,326
2180,1939
2258,1243
654,1071
885,1063
453,2434
1039,1004
2389,1780
1798,2151
1982,756
1288,1472
1073,1794
598,1767
2230,2311
1516,798
819,1418
88,1152
738,1222
1185,1549
906,2150
2041,1146
2058,603
978,1084
819,2240
1095,1643
2136,427
1888,983
1941,1875
894,812
353,2390
91,2261
1835,2333
63,2459
2354,2205
2239,1662
1057,193
1500,1023
1101,1484
2292,1592
278,2161
1928,1696
588,2233
881,2433
2201,2215
2298,869
337,1187
962,1718
2488,2445
2139,427
2485,1867
2226,2354
2326,1217
1838,1858
184,2238
1113,1951
1266,1775
2466,168
468,162
1088,1927
809,170
613,1940
2295,1749
122,1617
784,2228
834,1647
1060,597
1459,96
781,52
1113,116
968,1541
1710,1515
2313,180
2170,673
706,2401
2142,715
678,2299
1610,278
1018,1286
1038,343
1015,1906
134,1381
1937,2418
943,2285
884,2275
53,1115
2185,67
840,2121
2279,1043
2416,2139
2254,1059
996,672
790,2275
1415,1684
212,1431
943,1435
2369,159
862,1225
237,708
1069,869
2216,1322
578,768
1443,2332
622,2421
2453,1993
1321,2449
1181,2258
249,1881
1293,1488
1446,2334
2191,902
486,1666
380,129
2306,2040
2350,29
1131,1008
1005,2007
693,53
1352,2263
336,1602
1031,2457
1949,1718
227,159
1324,2213
2046,362
1318,2231
2356,1253
877,969
1603,507
1430,1397
2169,336
1352,1517
637,1405
877,2350
1137,861
2487,162
473,172
1305,717
208,1435
1927,2160
1402,1611
99,38
618,1114
46,1571
1918,563
1014,1569
1464,106
1787,2048
1581,449
1302,1186
2387,487
1533,1172
1796,2148
1740,358
1461,323
1631,1403
1668,1783
426,1280
1514,803
2209,1972
1721,439
1096,1956
2359,1534
2181,678
2278,1770
1405,1227
1442,1079
1439,1069
2321,1111
1202,2155
904,750
708,1948
770,235
664,1306
1023,1905
2150,1283
901,1743
2042,1707
2078,464
1833,2340
1590,893
1311,1908
108,1751
1774,2274
1858,1681
1286,1934
795,1953
1811,1009
276,2154
536,1987
1504,1669
1292,394
1914,2384
1080,1152
1027,2459
985,1296
667,1304
1476,718
1817,654
982,1127
1552,2297
717,1694
2399,67
1127,87
1577,1626
742,51
2461,1596
2355,41
2087,678
1954,1356
2486,764
229,2305
1410,494
2227,2359
723,1919
2023,494
1532,459
651,990
1013,1994
2358,1621
810,2088
422,390
157,1695
135,2323
1798,226
751,775
2152,1339
2345,2291
347,2281
1957,1347
1798,1865
2317,2125
2258,2191
1491,977
953,2297
238,2157
1698,33
241,1648
1142,1738
328,1157
2149,2295
1070,875
1185,1815
1335,1309
1104,1857
1310,1297
685,1820
1879,832
629,1898
2055,1791
1104,172
2038,1699
738,2202
244,611
663,1777
2064,573
1779,1605
1207,2036
2454,1458
2242,2252
2239,1940
1841,922
2133,753
2044,871
850,1663
1297,964
2061,1824
1082,1294
2139,1748
1928,2390
1213,2484
828,57
809,2087
544,2016
747,43
1713,734
2404,2478
1897,1469
1325,1980
2120,1917
1060,835
968,315
2332,1842
1844,1847
334,1852
1200,1194
1041,1898
1975,747
1138,1454
859,691
653,2128
1375,603
56,1048
2469,1551
